1.0,0.99726,0.98977,0.97891,0.966915,0.953695,0.940395,0.927575,0.915225,0.9036,0.89281,0.88266,0.87272,0.864125,0.856345,0.85063,0.84545,0.840305,0.835295,0.832045,0.829145,0.826055,0.822635,0.820885,0.81863,0.817275,0.81769,0.81703,0.815905,0.814935,0.81403,0.814265,0.812895,0.812365,0.811515,0.81155,0.811125,0.810805,0.81116,0.811305,0.812355,0.81223,0.812765,0.811715,0.81201,0.811555,0.81176,0.81108,0.81165,0.811975,0.81172,0.811295,0.812045,0.810965,0.811465,0.811775,0.813025,0.81332,0.812995,0.813625,0.813815,0.81497,0.81443,0.813895,0.81452,0.814625,0.81573,0.815875,0.81611,0.81612,0.81689,0.816485,0.815565,0.81552,0.813805,0.814205,0.81378,0.81407,0.814255,0.81386,0.8144,0.814745,0.814625,0.81416,0.813995,0.813775,0.814475,0.81467,0.81444,0.81517,0.81476,0.81349,0.8138,0.815135,0.815,0.8157,0.81555,0.815375,0.81559,0.815815,0.81546,0.816365,0.81551,0.81576,0.81474,0.815525,0.815345,0.81525,0.81494,0.8147,0.81522,0.81505,0.81602,0.81657,0.81632,0.815485,0.815235,0.81436,0.8152,0.815615,0.81556
0.0,0.00273,0.01015,0.020875,0.03257,0.045265,0.057875,0.069535,0.081015,0.09171,0.101515,0.110385,0.118985,0.12609,0.13295,0.13778,0.142095,0.14652,0.15082,0.153275,0.155585,0.157805,0.160895,0.162385,0.16444,0.165465,0.16514,0.16563,0.166545,0.167275,0.16798,0.16737,0.168545,0.169175,0.16981,0.16967,0.169755,0.17023,0.16999,0.170005,0.168645,0.16896,0.16857,0.16958,0.16952,0.170055,0.170215,0.17054,0.170195,0.16952,0.169965,0.1699,0.169095,0.1707,0.16977,0.170015,0.16862,0.168505,0.168845,0.16775,0.168415,0.167,0.16804,0.168725,0.16814,0.168,0.16712,0.167185,0.166495,0.166295,0.165465,0.16578,0.1667,0.16645,0.168115,0.16758,0.16834,0.1681,0.167685,0.168125,0.167415,0.167105,0.167415,0.167335,0.167845,0.16831,0.16807,0.16754,0.16745,0.166475,0.16692,0.16858,0.168065,0.16688,0.166775,0.16553,0.165975,0.166545,0.166665,0.16653,0.16705,0.16614,0.16642,0.166235,0.16726,0.16653,0.1663,0.16679,0.166995,0.167255,0.16663,0.166965,0.166365,0.16551,0.16563,0.16665,0.167155,0.168235,0.167375,0.166745,0.166745
0.0,1.0e-5,8.0e-5,0.000215,0.000515,0.00103,0.00167,0.002815,0.003645,0.004485,0.00545,0.006715,0.007935,0.00925,0.01014,0.010995,0.011755,0.012365,0.01304,0.013855,0.014365,0.015175,0.01544,0.01563,0.015885,0.01625,0.01612,0.016255,0.01637,0.01665,0.016895,0.01716,0.01738,0.01725,0.0174,0.017595,0.01794,0.017785,0.017695,0.017495,0.0178,0.0175,0.01735,0.01748,0.017225,0.017205,0.01685,0.01723,0.01706,0.017325,0.017065,0.01765,0.01766,0.017215,0.01769,0.01706,0.0172,0.01703,0.01694,0.01739,0.016535,0.01688,0.01641,0.01623,0.016115,0.016235,0.015885,0.01579,0.016225,0.016215,0.016275,0.01646,0.016555,0.016815,0.01691,0.017,0.016665,0.0166,0.016775,0.016725,0.016985,0.017005,0.016815,0.017265,0.01692,0.016715,0.016285,0.01656,0.016865,0.017145,0.017,0.016745,0.016915,0.016775,0.017075,0.017655,0.01728,0.0169,0.016535,0.016485,0.01638,0.016375,0.016945,0.01681,0.01679,0.01689,0.017335,0.016915,0.01694,0.016915,0.01691,0.01675,0.01638,0.016805,0.0171,0.01681,0.01661,0.016345,0.016425,0.016525,0.01658
0.0,0.0,0.0,0.0,0.0,1.0e-5,5.5e-5,7.0e-5,0.000115,0.0002,0.00022,0.00023,0.00035,0.00052,0.00053,0.00057,0.000655,0.000775,0.00081,0.00078,0.000865,0.000925,0.00099,0.00106,0.001,0.000975,0.00101,0.00104,0.001165,0.00108,0.00106,0.001115,0.00109,0.001135,0.001235,0.001125,0.001125,0.001115,0.00109,0.00115,0.00116,0.001245,0.00125,0.00116,0.001185,0.001115,0.0011,0.0011,0.00105,0.0011,0.00119,0.001095,0.00115,0.001085,0.001035,0.00113,0.0011,0.00111,0.00115,0.00118,0.00117,0.00108,0.00109,0.001075,0.00115,0.00107,0.00122,0.00112,0.00112,0.001285,0.00129,0.001215,0.001135,0.00115,0.00112,0.001175,0.001165,0.001175,0.0012,0.00121,0.00115,0.0011,0.00108,0.001175,0.00115,0.00112,0.001075,0.00117,0.001145,0.001105,0.001255,0.00113,0.00117,0.00115,0.0011,0.00106,0.00115,0.0011,0.001135,0.001105,0.001065,0.001085,0.00109,0.001155,0.00117,0.00103,0.000985,0.001005,0.001095,0.00108,0.00117,0.0012,0.001195,0.00108,0.00091,0.00102,0.000955,0.001,0.000935,0.00108,0.001055
0.0,0.0,0.0,0.0,0.0,0.0,5.0e-6,5.0e-6,0.0,5.0e-6,5.0e-6,1.0e-5,1.0e-5,1.5e-5,3.5e-5,2.5e-5,4.0e-5,3.5e-5,3.5e-5,4.5e-5,4.0e-5,4.0e-5,4.0e-5,3.5e-5,4.5e-5,2.5e-5,3.5e-5,4.0e-5,1.5e-5,6.0e-5,3.5e-5,8.0e-5,8.5e-5,6.5e-5,3.5e-5,6.0e-5,5.0e-5,6.5e-5,6.5e-5,4.5e-5,4.0e-5,6.5e-5,6.0e-5,6.0e-5,6.0e-5,7.0e-5,7.0e-5,4.5e-5,4.0e-5,8.0e-5,5.5e-5,6.0e-5,5.0e-5,3.5e-5,4.0e-5,2.0e-5,5.5e-5,3.5e-5,6.5e-5,5.0e-5,6.0e-5,7.0e-5,3.0e-5,7.0e-5,7.5e-5,6.0e-5,4.0e-5,2.5e-5,5.0e-5,8.0e-5,7.5e-5,5.5e-5,4.0e-5,6.0e-5,5.0e-5,4.0e-5,4.5e-5,5.5e-5,8.5e-5,8.0e-5,4.5e-5,4.5e-5,6.5e-5,6.0e-5,8.5e-5,6.5e-5,9.0e-5,6.0e-5,0.0001,0.000105,6.0e-5,4.5e-5,4.5e-5,6.0e-5,5.0e-5,5.5e-5,4.5e-5,8.0e-5,7.0e-5,6.5e-5,4.5e-5,3.5e-5,3.5e-5,3.5e-5,4.0e-5,2.5e-5,3.5e-5,4.0e-5,3.0e-5,5.0e-5,7.0e-5,3.5e-5,4.0e-5,3.5e-5,4.0e-5,3.5e-5,3.5e-5,5.0e-5,6.0e-5,3.0e-5,6.0e-5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0e-6,0.0,0.0,0.0,0.0,0.0,0.0,5.0e-6,0.0,1.0e-5,5.0e-6,5.0e-6,0.0,0.0,0.0,1.0e-5,5.0e-6,1.0e-5,5.0e-6,0.0,5.0e-6,0.0,0.0,0.0,0.0,0.0,5.0e-6,5.0e-6,0.0,0.0,5.0e-6,5.0e-6,5.0e-6,0.0,5.0e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0e-6,5.0e-6,5.0e-6,0.0,0.0,5.0e-6,0.0,1.0e-5,5.0e-6,5.0e-6,0.0,5.0e-6,5.0e-6,5.0e-6,5.0e-6,5.0e-6,0.0,0.0,5.0e-6,0.0,0.0,0.0,5.0e-6,0.0,0.0,5.0e-6,5.0e-6,1.5e-5,5.0e-6,0.0,0.0,0.0,5.0e-6,1.0e-5,5.0e-6,0.0,0.0,0.0,0.0,0.0,5.0e-6,0.0,0.0,0.0,0.0,5.0e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0e-5,1.0e-5,5.0e-6,5.0e-6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
